filename,text,testament,book,chapter,verse,duration_seconds,speaker_id,row_idx,lens_ratio,lens_ratio_z,lead_silence_ms,trail_silence_ms,is_first_verse,heading_before,heading_after,is_verse_range
EPH_002_Verse_007.wav,"Eekire ũguo nĩgeetha matukũ marĩa magooka onanie kũrĩ ithuĩ wega wake mũingĩ ũrĩa ũtangĩgereka kũrĩ ithuĩ, nĩ ũrĩa atũire atũtugaga thĩinĩ wa Kristũ Jesũ.",New Testament,Ephesians,002,007,11.14,SPEAKER_00,26973,0.07233766233766234,-0.24333500148924628,660,300,False,False,False,False
EST_008_Verse_001.wav,"Mũthenya o ro ũcio, Mũthamaki Ahasuerusu akĩhe mũtumia wake Esiteri indo cia Hamani, ũcio thũ ya Ayahudi. Nake Moridekai agĩũka mbere ya mũthamaki, nĩ ũndũ Esiteri nĩoigĩte ũrĩa maatarainie.",Old Testament,Esther,008,001,13.79,SPEAKER_01,25113,0.07257894736842105,-0.21576112833565744,690,230,True,True,False,False
EXO_001_Verse_011.wav,"Nĩ ũndũ ũcio andũ a Misiri makĩmaigĩra arori a ngombo mamahinyĩrĩrie na ũndũ wa kũmarutithia wĩra wa hinya, nao andũ a Isiraeli magĩaka Pithomu na Ramesese marĩ matũũra manene ma kũigwo indo cia Firaũni.",Old Testament,Exodus,001,011,14.88,SPEAKER_00,4335,0.07330049261083744,-0.13330347679215365,800,290,False,False,False,False
EXO_014_Verse_005.wav,"Rĩrĩa mũthamaki wa bũrũri wa Misiri eerirwo atĩ andũ acio nĩmorĩte-rĩ, Firaũni na anene ake makĩĩricũkwo ũhoro ũcio, magĩkiuga atĩrĩ, “Hĩ! Tweka atĩa? Twarekereria andũ a Isiraeli mathiĩ na ithuĩ tuorĩrwo nĩ ũtungata wao?”",Old Testament,Exodus,014,005,16.69,SPEAKER_00,14030,0.07518018018018019,0.08150581511649398,560,160,False,False,False,False
EXO_019_Verse_012.wav,"Ĩkĩra mĩhaka ĩthiũrũrũkĩrie kĩrĩma, na ũmeere ũũ, ‘Mwĩmenyererei mũtikahaice kĩrĩma kana mũhutie magũrũ-inĩ ma kĩo. Ũrĩa wothe ũkaahutia kĩrĩma ti-itherũ nĩakooragwo.",Old Testament,Exodus,019,012,12.51,SPEAKER_00,9624,0.07536144578313253,0.1022207128753813,640,320,False,False,False,False
GEN_032_Verse_006.wav,"Rĩrĩa atũmwo maacookire kũrĩ Jakubu makĩmwĩra atĩrĩ, “Nĩtũrathiire kũrĩ mũrũ wa nyũkwa Esaũ, na rĩu nĩarooka gũgũtũnga, na arĩ na andũ magana mana.”",Old Testament,Genesis,032,006,11.3,SPEAKER_01,13593,0.07635135135135136,0.2153463820736233,420,330,False,False,False,False
GEN_040_Verse_007.wav,"Nĩ ũndũ ũcio akĩũria anene acio a Firaũni, o acio moohetwo hamwe nake nyũmba-inĩ ya mwathi wake, atĩrĩ, “Nĩ kĩĩ gĩtũmĩte mũtukie ithiithi cianyu ũmũthĩ?”",Old Testament,Genesis,040,007,11.18,SPEAKER_01,10077,0.0730718954248366,-0.15942739252051177,500,100,False,False,False,False
HOS_001_Verse_004.wav,"Nake Jehova akĩĩra Hosea atĩrĩ, “Gatue Jezireeli, tondũ nĩngũherithia nyũmba ya Jehu o narua nĩ ũndũ wa ũragani mũnene ooraganire kũu Jezireeli, na niine ũthamaki wa Isiraeli.",Old Testament,Hosea,001,004,13.32,SPEAKER_01,27999,0.07611428571428572,0.18825469808076176,400,170,False,False,False,False
ISA_014_Verse_004.wav,"nĩmũgookĩrĩra mũthamaki wa Babuloni na kĩnyũrũri, mũmwĩre atĩrĩ: Kaĩ mũhinyanĩrĩria nĩakinyĩte mũthia-ĩ! Kaĩ marakara make mahiũ nĩmathirĩte-ĩ!",Old Testament,Isaiah,014,004,10.67,SPEAKER_00,836,0.07461538461538461,0.01696139969042131,390,210,False,False,False,False
ISA_016_Verse_007.wav,"Nĩ ũndũ ũcio andũ a Moabi nĩkũgirĩka maragirĩka, maragirĩka hamwe nĩ ũndũ wa Moabi. Cakayai na mũnyiitwo nĩ kĩeha nĩ ũndũ wa andũ a Kiri-Haresethi.",Old Testament,Isaiah,016,007,11.01,SPEAKER_00,19992,0.07489795918367347,0.049253810363086944,710,190,False,False,False,False
ISA_045_Verse_004.wav,"Nĩngwĩtĩte na rĩĩtwa rĩaku, nĩ ũndũ wa ndungata yakwa Jakubu, o na nĩ ũndũ wa Isiraeli ũcio niĩ ndĩthuurĩire, na ngakũhe rĩĩtwa rĩa gĩtĩĩo, o na gũtuĩka wee ndũnjũũĩ.",Old Testament,Isaiah,045,004,12.28,SPEAKER_00,24541,0.07397590361445783,-0.05611801161097252,430,110,False,False,False,False
ISA_046_Verse_001.wav,"Atĩrĩrĩ, Beli nĩĩinamĩrĩire, nayo Nebo ĩkahocerera; mĩhianano yacio ya kũhooywo ĩkuuagwo nĩ nyamũ cia mũtitũ o na ngʼombe. Mĩhianano ĩyo mĩacũhie ĩkuuagwo kũndũ na kũndũ nĩĩtuĩkĩte mĩrigo mĩritũ, mĩrigo ya kũnogia nyamũ iria imĩkuuaga.",Old Testament,Isaiah,046,001,17.52,SPEAKER_00,19979,0.0745531914893617,0.009854015686578945,600,300,True,True,False,False
JDG_020_Verse_007.wav,"Atĩrĩrĩ, inyuĩ andũ a Isiraeli inyuothe, kĩariei, mũheane itua rĩanyu.”",Old Testament,Judges,020,007,5.21,SPEAKER_01,2483,0.07338028169014084,-0.12418524038587792,370,110,False,False,False,False
JER_019_Verse_004.wav,"Nĩgũkorwo nĩmandirikĩte na magatũma haha hatuĩke handũ ha ngai cia kũndũ kũngĩ; nĩmacinĩire magongona kũrĩ ngai iria o ene, kana maithe mao, o na kana athamaki a Juda matooĩ, na makaiyũria kũndũ gũkũ thakame ya andũ arĩa matarĩ ũũru mekĩte.",Old Testament,Jeremiah,019,004,17.44,SPEAKER_01,1358,0.07266666666666667,-0.20573663242996057,600,340,False,False,False,False
JER_020_Verse_006.wav,"Nawe Pashuri, na arĩa othe matũũraga gwaku nyũmba, nĩ mũgaatahwo mũtwarwo Babuloni. Kũu nĩkuo ũgaakuĩra na ũthikwo o kuo, wee hamwe na arata aku othe arĩa ũrathagĩra ũhoro wa maheeni.’ ”",Old Testament,Jeremiah,020,006,13.74,SPEAKER_01,11100,0.07387096774193548,-0.06811000476982666,420,250,False,False,True,False
JHN_006_Verse_004.wav,Nakĩo Gĩathĩ gĩa Bathaka ya Ayahudi nĩgĩakuhĩrĩirie.,New Testament,John,006,004,3.88,SPEAKER_01,15740,0.07461538461538461,0.01696139969042131,130,490,False,False,False,False
JOB_005_Verse_012.wav,"Nĩwe ũthaatagia mĩbango ya arĩa marĩ waara, nĩgeetha moko mao matikagĩe na ũhootani.",Old Testament,Job,005,012,6.42,SPEAKER_00,11119,0.07642857142857143,0.22417103484002618,600,120,False,False,False,False
JOB_008_Verse_014.wav,Kĩrĩa ehokete no kĩndũ kĩhũthũ; kĩrĩa egiritanagia nakĩo no ta rũrenda rwa mbũmbũĩ.,Old Testament,Job,008,014,6.19,SPEAKER_00,12903,0.07457831325301205,0.012724912078746878,550,130,False,False,False,False
JOB_018_Verse_019.wav,"Ndarĩ ciana kana njiaro thĩinĩ wa andũ ao, o na ndarĩ mũndũ wake ũgaatigara kũrĩa aatũũraga.",Old Testament,Job,018,019,6.88,SPEAKER_00,7235,0.07478260869565218,0.03607164272134723,780,200,False,False,False,False
JOB_037_Verse_007.wav,Nĩatigithagia mũndũ o wothe wĩra wake nĩgeetha andũ othe ombĩte mamenye wĩra wake.,Old Testament,Job,037,007,6.06,SPEAKER_00,16735,0.07390243902439024,-0.06451349010971871,590,210,False,False,False,False
JOS_013_Verse_005.wav,"na bũrũri wa a Gebali; na Lebanoni guothe nginya mwena wa irathĩro, kuuma Baali-Gadi mũhuro wa kĩrĩma kĩa Herimoni nginya Lebo-Hamathu.",Old Testament,Joshua,013,005,9.94,SPEAKER_01,16458,0.07362962962962963,-0.09568994404298842,140,110,False,False,False,False
LEV_004_Verse_011.wav,"na rũũa rwa ndegwa ĩyo, na nyama ciayo ciothe hamwe, na mũtwe na mathagiro, na nyama cia nda na mahu,",Old Testament,Leviticus,004,011,7.67,SPEAKER_00,6392,0.07594059405940594,0.1684053454523286,220,100,False,False,False,False
LEV_005_Verse_005.wav,"“ ‘Rĩrĩa mũndũ ahĩtĩtie na njĩra ĩmwe ya macio-rĩ, no nginya oimbũre ũndũ ũrĩa ehĩtie naguo,",Old Testament,Leviticus,005,005,6.84,SPEAKER_00,4497,0.07434782608695652,-0.013614989159059218,710,230,False,False,False,False
LEV_025_Verse_008.wav,"“ ‘Tarai Thabatũ mũgwanja cia mĩaka, mĩaka mũgwanja maita mũgwanja, nĩguo Thabatũ icio mũgwanja cia mĩaka ihinge mĩaka mĩrongo ĩna na kenda.",Old Testament,Leviticus,025,008,10.38,SPEAKER_00,15397,0.07414285714285715,-0.03703868704553498,660,220,False,True,False,False
LUK_014_Verse_012.wav,"Jesũ agĩcooka akĩĩra mũndũ ũcio wamwĩtĩte atĩrĩ, “Waruga iruga rĩa mũthenya kana rĩa hwaĩ-inĩ-rĩ, ndũgetage o arata aku kana ariũ a thoguo, kana andũ anyu, o na kana andũ arĩa atongu a itũũra rĩanyu; ũngĩka ũguo-rĩ, nao nĩmagagwĩta na nĩ ũndũ ũcio makũrĩhe ũguo ũmekĩte.",New Testament,Luke,014,012,20.42,SPEAKER_01,3344,0.07562962962962963,0.1328685626068784,520,160,False,False,False,False
MAT_006_Verse_005.wav,"“Na rĩrĩa mũkũhooya-rĩ, mũtikanatuĩke ta hinga, nĩgũkorwo ciendaga kũhooya irũgamĩte thĩinĩ wa thunagogi na macemanĩrio ma njĩra nĩguo cionwo nĩ andũ. Ngũmwĩra atĩrĩ na ma, icio nĩirĩkĩtie kwamũkĩra mũcaara wacio wothe.",New Testament,Matthew,006,005,16.36,SPEAKER_01,12561,0.07470319634703196,0.02699645881624954,570,190,False,True,False,False
MAT_016_Verse_008.wav,"Nake Jesũ aamenya ũrĩa meeranaga, akĩmooria atĩrĩ, “Inyuĩ a wĩtĩkio mũnini, nĩ kĩĩ kĩratũma mwaranĩrie ũhoro wa kwaga mĩgate?",New Testament,Matthew,016,008,9.46,SPEAKER_01,11628,0.07568000000000001,0.1386248509225059,380,150,False,False,False,False
NUM_016_Verse_007.wav,"na rũciũ mũciĩkĩre mwaki na ũbumba mũrĩ mbere ya Jehova. Mũndũ ũrĩa Jehova agaathuura-rĩ, ũcio agaatuĩka nĩwe mũtheru. Inyuĩ Alawii nĩmwĩtũgĩrĩtie mũno!”",Old Testament,Numbers,016,007,11.22,SPEAKER_00,5694,0.07333333333333333,-0.12955046354667216,380,180,False,False,False,False
NUM_025_Verse_004.wav,"Jehova akĩĩra Musa atĩrĩ, “Oya atongoria othe a andũ aya, ũmoorage na ũmaanĩke mũthenya barigici mbere ya Jehova, nĩguo marakara mahiũ ma Jehova matigakinyĩrĩre andũ a Isiraeli.”",Old Testament,Numbers,025,004,12.98,SPEAKER_00,1771,0.07292134831460674,-0.17663180386780591,540,250,False,False,False,False
PRO_014_Verse_009.wav,"Andũ arĩa akĩĩgu manyũrũragia horohio ya mehia, no ũtugi wonekaga harĩ arĩa arũngĩrĩru.",Old Testament,Proverbs,014,009,6.51,SPEAKER_00,23131,0.07482758620689654,0.04121163912276739,590,150,False,False,False,False
PRO_019_Verse_012.wav,"Marakara ma mũthamaki nĩ ta mũraramo wa mũrũũthi, no ũtugi wake nĩ ta ime rĩrĩ nyeki-inĩ.",Old Testament,Proverbs,019,012,6.54,SPEAKER_00,14758,0.07348314606741572,-0.1124299761571697,670,200,False,False,False,False
PSA_012_Verse_007.wav,"Wee Jehova nĩũrĩtũmenyagĩrĩra wega, na ũtũgitagĩre kuuma kũrĩ andũ ta acio nginya tene.",Old Testament,Psalms,012,007,6.64,SPEAKER_01,22313,0.07632183908045977,0.21197374179220851,180,220,False,False,False,False
PSA_048_Verse_003.wav,Ngai arĩ thĩinĩ wa ciikaro iria ngitĩre cia mũthamaki; nake nĩeyonanĩtie atĩ nĩwe kĩirigo gĩacio kĩa hinya.,Old Testament,Psalms,048,003,7.85,SPEAKER_01,12498,0.0733644859813084,-0.12599036219698678,220,680,False,False,False,False
PSA_064_Verse_006.wav,"Mathugundaga maũndũ matarĩ ma kĩhooto, makoiga atĩrĩ, “Kaĩ nĩtũbangĩte mũbango mwagĩrĩru-ĩ!” Ti-itherũ meciiria ma mũndũ na ngoro yake itingĩtuĩrĩka.",Old Testament,Psalms,064,006,11.34,SPEAKER_01,22634,0.07610738255033557,0.1874658096589593,500,320,False,False,False,False
PSA_102_Verse_003.wav,Nĩgũkorwo matukũ makwa marathira o ta ũrĩa ndogo ĩthiraga; namo mahĩndĩ makwa maraakana o ta gĩcinga.,Old Testament,Psalms,102,003,7.33,SPEAKER_01,5860,0.07257425742574257,-0.2162970914830908,410,280,False,False,False,False
PSA_103_Verse_006.wav,"Jehova ekaga maũndũ ma ũthingu, na akarũgamĩrĩra kĩhooto kũrĩ arĩa othe ahinyĩrĩrie.",Old Testament,Psalms,103,006,6.23,SPEAKER_01,16797,0.07416666666666667,-0.034317752442560454,400,280,False,False,False,False
PSA_109_Verse_009.wav,"Ciana ciake irotuĩka cia ngoriai, na mũtumia wake atuĩke wa ndigwa.",Old Testament,Psalms,109,009,5.1,SPEAKER_01,8494,0.07611940298507462,0.18883949596557922,440,140,False,False,False,False
RUT_003_Verse_006.wav,"Nĩ ũndũ ũcio agĩikũrũka agĩkinya kĩhuhĩro-inĩ kĩu, na agĩĩka ũrĩa wothe nyaciarawe aamwĩrĩte eeke.",Old Testament,Ruth,003,006,7.44,SPEAKER_01,7419,0.07591836734693878,0.16586529334771416,430,250,False,False,False,False
TIT_003_Verse_010.wav,"Mũndũ ũrĩa ũtũmaga kũgĩe na nyamũkano-rĩ, mũkaanagie riita rĩa mbere, na rĩa keerĩ. Thuutha wa ũguo, regana nake.",New Testament,Titus,003,010,8.64,SPEAKER_00,6126,0.07646017699115044,0.2277828949324705,310,210,False,False,False,False
ZEC_010_Verse_004.wav,"Thĩinĩ wa Juda nĩgũkoima ũrĩa ũgaatuĩka ihiga rĩa koine, na kuuma kũrĩ we kuume higĩ cia kwamba hema, ningĩ kuume ũta wa mbaara, o na kuume mũndũ o wothe wa gwathana.",Old Testament,Zechariah,010,004,12.25,SPEAKER_01,2925,0.07379518072289157,-0.07677088871788755,450,230,False,False,False,False
