filename,text,testament,book,chapter,verse,duration_seconds,speaker_id,row_idx,lens_ratio,lens_ratio_z,is_first_verse,heading_before,heading_after,is_verse_range
ECC_007_Verse_019.wav,Aadho erateththi aadho eranchchas immiza wolqqay issi kataman dere haariza tammatappe aadhdhees.,Old Testament,Ecclesiastes,007,019,9.38,SPEAKER_01,12140,0.09770833333333334,-0.22006463563456105,False,False,False,False
EPH_001_Verse_006.wav,Hessika ba dosizaade baggara coo mela nuus imettida bonchcho kiyateththi galatettana malassa.,New Testament,Ephesians,001,006,9.56,SPEAKER_02,3260,0.10279569892473119,0.14511028644193907,False,False,False,False
EXO_022_Verse_007.wav,"«Issi asi bira woykko hara miish naagissanaas ba shooros hadara immiko, shoorozasoppe he miishshaa kaysotida kaysozi oykettiko, kaysozi he miishshas nam7u kushe qanxxo.",Old Testament,Exodus,022,007,17.06,SPEAKER_01,11898,0.10154761904761904,0.055522175723038386,False,False,False,False
EXO_033_Verse_018.wav,"Histtiin Musey, «Histtiko ne gita bonchchoza tana bessarkkii?» gides.",Old Testament,Exodus,033,018,6.78,SPEAKER_01,21758,0.0982608695652174,-0.18040317002967535,False,False,False,False
EXO_039_Verse_027.wav,GODAY Muse azazida mala istti Aaroonessinne iza naytas shemmaaney daddida liiqo laynoppe qolleta giigsida.,Old Testament,Exodus,039,027,10.49,SPEAKER_01,22881,0.0989622641509434,-0.13005654001345202,False,False,False,False
EZK_008_Verse_012.wav,"Qasse Xoossi tana, «Haysso asa nawu! Isra7eele keeththaa cimati issoy issoy qol7a giddon dhumason bantta eeqa misle keeththan istti ooththizayssa beyay? Gaasoykka istta, ‹GODAY nuna beyenna; GODAY biittaa aggides› geettes» gides.",Old Testament,Ezekiel,008,012,22.55,SPEAKER_01,16661,0.09847161572052401,-0.16527565275980516,False,False,False,False
EZK_013_Verse_020.wav,"«Hessa gishshas Ubbaa Haariza GODAY, ‹Intte kafo phiren oykkiza mala asa shemppo oykkiza muurenno miishshaa bolla ta dendadis; tani iza intte qeseppe duuththa olana; intte phiren kafo oykkiza mala oykkida ta deraa ta kessa ekkana.",Old Testament,Ezekiel,013,020,22.9,SPEAKER_01,23086,0.09956521739130435,-0.08677610368371673,False,False,False,False
EZK_027_Verse_034.wav,Ha7i gidikko ciimma haaththan abba giddon meqeretta kundadasa; ne caanaynne caanettida asay ubbay nenara abban mitettida.,Old Testament,Ezekiel,027,034,12.06,SPEAKER_01,25663,0.09966942148760331,-0.07929625540814368,False,False,False,False
EZK_028_Verse_015.wav,"Neni medhettida gallassafe doommiin, iitateththi ne bolla beettida gallas gakkanaas, ne oge ubbaan borey baynda de7adasa.",Old Testament,Ezekiel,028,015,11.98,SPEAKER_01,509,0.09900826446280991,-0.126754603087639,False,False,False,False
EZK_040_Verse_039.wav,"He daaranchchan ha baggara nam7u xaraphpheezati, he baggarakka nam7u xaraphpheezati deettes; xuugettiza yarshos, nagara yarshossinne qoho yarshos shukkiza mehe ubbay shukettizay he xaraphpheezata bollana.",Old Testament,Ezekiel,040,039,20.66,SPEAKER_01,24416,0.10127450980392157,0.03591818914219722,False,False,False,False
EZR_008_Verse_011.wav,"Bebaye zereththatappe iza naa Zakaraasanne 28 attumasati,",Old Testament,Ezra,008,011,5.68,SPEAKER_01,3756,0.09964912280701754,-0.08075330994216386,False,False,False,False
GEN_004_Verse_025.wav,Addaamey ba machcheyra aqiin hara naa yeladus. Yelada «Qayeeley wodhida Aabeele gishshas Xoossi taas hara naa immides» gashe iza Seete gaada sunththadus.,Old Testament,Genesis,004,025,15.9,SPEAKER_01,7814,0.10392156862745099,0.22592605907958585,False,True,False,False
GEN_026_Verse_022.wav,"Hessafe guuth haraso aadhdhi hara haaththa olla bookissides; iza gaason oonikka ooyettibeenna; «Xoossi ha7i nuus aassides; nuni ha biittan darana» giidi iza, «Oroboote» gi sunththides.",Old Testament,Genesis,026,022,18.1,SPEAKER_01,14440,0.0983695652173913,-0.17260091450084605,False,False,False,False
HEB_010_Verse_014.wav,Gaasoykka issito shiishshida yarshon geeyana asata mernaas geeshshides.,New Testament,Hebrews,010,014,7.38,SPEAKER_02,18974,0.10394366197183098,0.22751193592830632,False,False,False,False
ISA_007_Verse_009.wav,Qasse Samaariyay Efreeme biittaas hu7e; Eromeliyo nay Samaariyas hu7e; intte intte ammanon minnidi eqqontta ixxiko mulekka eqqanaas dandayekketa» gees.,Old Testament,Isaiah,007,009,15.7,SPEAKER_01,18779,0.10397350993377483,0.22965444504843238,False,False,True,False
ISA_014_Verse_017.wav,"Sa7a bazzo kessidayssi, katamatakka laalliday, di7ettidayti ba dere simmi bontta mala diggiday hayssee?» gaana.",Old Testament,Isaiah,014,017,10.92,SPEAKER_01,23754,0.09837837837837837,-0.17196829918769815,False,False,False,False
ISA_065_Verse_023.wav,Istta daaburay hada attenna; qaada iita naakka yelettenna; isttinne istta zereththi GODAY anjjida dere gidana.,Old Testament,Isaiah,065,023,11.28,SPEAKER_01,1025,0.10254545454545454,0.12714755699765648,False,False,False,False
JER_045_Verse_005.wav,Histtiin neni nees gita miish koyay? Asa nayta ubbaa bolla tani bash ehana gishshas ne hessa koyoppa; gido attiin neni bidaso ubbaan ta ne shemppo ashshana» gees.,Old Testament,Jeremiah,045,005,16.44,SPEAKER_01,27989,0.10148148148148149,0.05077477156528606,False,False,False,False
JER_051_Verse_061.wav,"Sarayaska, «Neni Baabiloone gakkida mala hayssa qaala ubbaaka ne qaala dhoqqu histtada nababanayssa baloppa.",Old Testament,Jeremiah,051,061,10.7,SPEAKER_01,5434,0.09907407407407406,-0.12203073977694902,False,False,False,False
JER_051_Verse_062.wav,"Neni, ‹Abeet GODAWU! Neni hanno ha sohoyin as gidiin mehey mulera dhayana gakkanaas mernaas bula kessana gadasa› ga.",Old Testament,Jeremiah,051,062,11.71,SPEAKER_01,24733,0.10094827586206898,0.01250087183829265,False,False,False,False
JOB_008_Verse_009.wav,Nu layththazi buro guuth gidida gishshas nuni aykkoka erokko; nu layththayka eesho mala aadhdhizaaza.,Old Testament,Job,008,009,10.32,SPEAKER_01,3144,0.10217821782178219,0.1007870292271661,False,False,False,False
JOB_012_Verse_008.wav,Woykko biittays yoota; izakka nena tamaarsana; abba giddo moletikka nees yootana.,Old Testament,Job,012,008,8.2,SPEAKER_01,22689,0.10123456790123456,0.03305112937633747,False,False,False,False
JOB_034_Verse_029.wav,Xoossi co7u giikko oonee iza bolla pirdanay? Izi ba zokko zaarikko oonee iza beyanay?,Old Testament,Job,034,029,8.8,SPEAKER_01,8863,0.1035294117647059,0.1977767450147883,False,False,False,False
LUK_015_Verse_016.wav,Naazikka guddunththati miza harqqozappe maanaas amottides shin hessaka immizaadey beettibeenna.,New Testament,Luke,015,016,9.5,SPEAKER_00,8865,0.1,-0.05556708156839653,False,False,False,False
LUK_024_Verse_052.wav,Isttika izas hokki goynnida; keehi ufayettishe Yerusalaame simmida.,New Testament,Luke,024,052,6.59,SPEAKER_00,22989,0.09835820895522387,-0.1734160755262467,False,False,False,False
MIC_001_Verse_009.wav,Izi madunththay paxonttaaz gidana; izippe aadhdhi Yuhudassara gidana; ta derey geliza penge Yerusalaame gakkides.,Old Testament,Micah,001,009,11.64,SPEAKER_02,22599,0.10300884955752213,0.16041039891107284,False,False,False,False
MRK_006_Verse_034.wav,Yesusi wogolozappe wodhdhiza wode daro derey shiiqi uttidayssa be7ides. Heemmizaadey baynda mehe mala gidida gishshas asaas qadhettides; daro yo7okka tamaarso oykkides.,New Testament,Mark,006,034,16.78,SPEAKER_00,5990,0.09988095238095239,-0.06411240905235291,False,False,False,False
MRK_015_Verse_042.wav,Gadey qammi qammi bishin Sambatas giigettiza gallassi gakkides.,New Testament,Mark,015,042,6.23,SPEAKER_00,23592,0.0988888888888889,-0.13532347141865772,False,False,False,False
NEH_013_Verse_014.wav,Ta Godoo! Ne keeththaynne ne keeththa oosoy suure baana mala ta ammaneteththan ooththida lo7o oosoza qoppada ne taas kiyateth ooththa.,Old Testament,Nehemiah,013,014,13.93,SPEAKER_01,21589,0.10395522388059701,0.22834185842096713,False,False,False,False
PRO_013_Verse_017.wav,Iita asi kiitettiko meton gelees; ammanettida asi kiitettiko saroteth ehees.,Old Testament,Proverbs,013,017,7.9,SPEAKER_01,665,0.10394736842105264,0.22777798763648036,False,False,False,False
PRO_019_Verse_028.wav,Wordo markkay suure pirda bolla qilccees; iita asa doonay iitateth banchikees.,Old Testament,Proverbs,019,028,7.99,SPEAKER_01,23235,0.10243589743589744,0.11928346541102328,False,False,False,False
PRO_025_Verse_020.wav,Ceeci uttida asas mazamure yexeththi meego gallas may7o qaariza malanne madunththa bolla xuuggiza miish tigiza mala.,Old Testament,Proverbs,025,020,11.88,SPEAKER_01,7567,0.10241379310344828,0.11769679983044774,False,False,False,False
PSA_026_Verse_011.wav,Tani gidikko borey baynda duus days; tana wozza; taas qadhetta.,Old Testament,Psalms,026,011,6.51,SPEAKER_01,19015,0.10333333333333333,0.18370208798238805,False,False,False,False
PSA_068_Verse_021.wav,Xoossi tumappe ba morkketa hu7e kinchchana; nagara ogen hemettiza goofaranchchata hu7e qoo7ereththana.,Old Testament,Psalms,068,021,10.54,SPEAKER_01,21887,0.10333333333333332,0.18370208798238705,False,False,False,False
ROM_013_Verse_006.wav,Intte giira immizay hessassa; ayssizayta he oosoza bolla Xoossi woththides.,New Testament,Romans,013,006,7.38,SPEAKER_02,27073,0.0984,-0.17041628295277364,False,False,False,False
RUT_002_Verse_018.wav,Iza he kaththaa ba7a ekkada katama simmadus; ay gina kath shiishshidaakko izi bolloteya be7adus; qasseka Uruta kase mishin tirpi attidayssa izis kessa immadus.,Old Testament,Ruth,002,018,16.34,SPEAKER_01,18704,0.10276729559748428,0.14307147428508513,False,False,False,False
ZEP_002_Verse_003.wav,Intteno biitta bolla diza ashketoo; iza azazokka polizaytoo! GODAA koyite; Xilloteththinne ashketeth koyite; GODAA hanqo gallassafe intte attanaakko oonee erizay!,Old Testament,Zephaniah,002,003,16.82,SPEAKER_02,18277,0.10382716049382716,0.21914937236028223,False,False,True,False
