filename,text,testament,book,chapter,verse,duration_seconds,speaker_id,row_idx,lens_ratio,lens_ratio_z,lead_silence_ms,trail_silence_ms,is_first_verse,heading_before,heading_after,is_verse_range
2SA_001_Verse_020.wav,لَا تُخْبِرُوا فِي جَتَّ، وَلا تُبَشِّرُوا فِي شَوَارِعِ أَشْقَلُونَ، لِئَلّا تَفْرَحَ بَنَاتُ الْفِلِسْطِينِيِّينَ، لِئَلّا تَشْمَتَ بَنَاتُ الْغُلْفِ.,Old Testament,2 Samuel,001,020,11.38,SPEAKER_01,19969,0.07486842105263158,0.010515591433059584,450,190,False,False,False,False
2SA_003_Verse_020.wav,وَجَاءَ أَبْنَيْرُ إِلَى دَاوُدَ فِي حَبْرُونَ بِصُحْبَةِ عِشْرِينَ رَجُلاً، فَأَقَامَ دَاوُدُ مَأْدُبَةً لَهُمْ،,Old Testament,2 Samuel,003,020,8.42,SPEAKER_01,27232,0.07451327433628319,-0.027349420078763766,340,250,False,False,False,False
ACT_017_Verse_026.wav,وَقَدْ أَخْرَجَ الشُّعُوبَ جَمِيعاً مِنْ أَصْلٍ وَاحِدٍ، وَأَسْكَنَهُمْ بِلادَ الأَرْضِ كُلَّهَا، وَحَدَّدَ مُسْبَقاً أَزْمِنَةَ وُجُودِهِمْ وَحُدُودَ أَوْطَانِهِمْ،,New Testament,Acts,017,026,11.99,SPEAKER_01,17519,0.07266666666666667,-0.2242309269297451,200,110,False,False,False,False
DEU_002_Verse_025.wav,فَفِي هَذَا الْيَوْمِ بِالذَّاتِ أَجْعَلُ هَيْبَتَكُمْ وَالْخَوْفَ مِنْكُمْ يَطْغَيَانِ عَلَى شُعُوبِ الأَرْضِ. وَكُلُّ الَّذِينَ يَسْمَعُونَ أَخْبَارَكُمْ يَرْتَعِدُونَ وَيَفْزَعُونَ أَمَامَكُمْ.,Old Testament,Deuteronomy,002,025,14.54,SPEAKER_01,22228,0.07418367346938776,-0.06249078573075314,140,360,False,False,False,False
DEU_017_Verse_014.wav,وَمَتَى بَلَغْتُمُ الأَرْضَ الَّتِي يُوَرِّثُهَا لَكُمُ الرَّبُّ إِلَهُكُمْ وَامْتَلَكْتُمُوهَا وَاسْتَوْطَنْتُمْ فِيهَا وَقُلْتُمْ: لِنُتَوِّجْ عَلَيْنَا مَلِكاً كَبَقِيَّةِ الأُمَمِ الْمُحِيطَةِ بِنَا,Old Testament,Deuteronomy,017,014,15.04,SPEAKER_01,1811,0.07445544554455445,-0.03351500676090352,740,150,False,True,False,False
ECC_001_Verse_015.wav,فَالْمُعَوَّجُ لَا يُمْكِنُ أَنْ يُقَوَّمَ، وَالنَّقْصُ لَا يُمْكِنُ أَنْ يُكْمَلَ.,Old Testament,Ecclesiastes,001,015,6.1,SPEAKER_01,9689,0.07349397590361445,-0.13602491983791928,250,380,False,False,False,False
EPH_002_Verse_016.wav,وَلِكَيْ يُصَالِحَهُمَا مَعاً فِي جَسَدٍ وَاحِدٍ مَعَ اللهِ بِالصَّلِيبِ الَّذِي بِهِ قَتَلَ الْعِدَاءَ.,New Testament,Ephesians,002,016,7.98,SPEAKER_00,18758,0.07673076923076924,0.20907531888673492,350,120,False,False,False,False
EXO_025_Verse_017.wav,وَتَصْنَعُ غِطَاءً مِنْ ذَهَبٍ خَالِصٍ، هُوَ كُرْسِيُّ الرَّحْمَةِ، طُولُهُ ذِرَاعَانِ وَنِصْفٌ (نَحْوَ مِتْرٍ وَرُبْعِ الْمِتْرِ) وَعَرْضُهُ ذِرَاعٌ وَنِصْفٌ (نَحْوَ خَمْسَةٍ وَسَبْعِينَ سَنْتِيمِتْراً),Old Testament,Exodus,025,017,14.82,SPEAKER_01,7252,0.07300492610837439,-0.1881664018626432,290,170,False,True,False,False
EZK_016_Verse_023.wav,ثُمَّ مِنْ بَعْدِ كُلِّ شَرِّكِ وَيْلٌ، وَيْلٌ لَكِ يَقُولُ السَّيِّدُ الرَّبُّ,Old Testament,Ezekiel,016,023,5.94,SPEAKER_01,14751,0.07518987341772153,0.04478818060348312,230,230,False,False,False,False
EZK_028_Verse_022.wav,وَقُلْ هَذَا مَا يُعْلِنُهُ السَّيِّدُ الرَّبُّ: هَا أَنَا أَنْقَلِبُ عَلَيْكِ يَا صيْدُونُ وَأَتَجَلَّى بِمَجْدِي فِيكِ فَيُدْرِكُ سُكَّانُكِ أَنِّي أَنَا الرَّبُّ حِينَ أُنَفِّذُ فِيكِ أَحْكَاماً وَأَتَقَدَّسُ فِي وَسَطِكِ.,Old Testament,Ezekiel,028,022,16.98,SPEAKER_01,7052,0.07546666666666667,0.07429930678104035,270,210,False,False,False,False
EZK_028_Verse_023.wav,أَجْعَلُ الْوَبَأَ يَتَفَشَّى فِيكِ وَتُسْفَكُ دِمَاءٌ فِي أَزِقَّتِكِ، وَيَتَسَاقَطُ فِي وَسَطِكِ جَرْحَى السَّيْفِ الَّذِي يُحْدِقُ بِكِ مِنْ كُلِّ نَاحِيَةٍ، فَيُدْرِكُونَ أَنِّي أَنَا الرَّبُّ.,Old Testament,Ezekiel,028,023,14.69,SPEAKER_01,17914,0.07456852791878173,-0.02145839690138965,220,190,False,False,False,False
EZK_033_Verse_019.wav,وَعِنْدَ ارْتِدَاعِ الشِّرِّيرِ عَنْ غِيِّهِ، وَمُمَارَسَتِهِ الْعَدْلَ وَالْحَقَّ، فَإِنَّهُ بِهِمَا يَحْيَا.,Old Testament,Ezekiel,033,019,8.12,SPEAKER_01,21871,0.07381818181818181,-0.10145875289284315,300,180,False,False,False,False
EZK_040_Verse_008.wav,ثُمَّ قَاسَ رُوَاقَ الْبَابِ مِنْ دَاخِلٍ فَكَانَ قَصَبَةً وَاحِدَةً،,Old Testament,Ezekiel,040,008,5.22,SPEAKER_01,3279,0.07565217391304348,0.09407770735815221,320,250,False,False,False,False
GEN_006_Verse_018.wav,وَلَكِنِّي سَأُقِيمُ مَعَكَ عَهْداً، فَتَدْخُلُ أَنْتَ مَعَ بَنِيكَ وَامْرَأَتِكَ وَنِسَاءِ بَنِيكَ إِلَى الْفُلْكِ.,Old Testament,Genesis,006,018,8.56,SPEAKER_01,22233,0.07379310344827586,-0.10413255704609639,350,100,False,False,False,False
GEN_038_Verse_014.wav,فَنَزَعَتْ عَنْهَا ثِيَابَ تَرَمُّلِهَا، وَتَبَرْقَعَتْ وَتَلَفَّعَتْ وَجَلَسَتْ عِنْدَ مَدْخَلِ عَيْنَايِمَ الَّتِي عَلَى طَرِيقِ تِمْنَةَ، لأَنَّهَا عَرَفَتْ أَنَّ شِيلَةَ قَدْ كَبُرَ وَأَنَّهَا لَنْ تُزَفَّ إِلَيْهِ.,Old Testament,Genesis,038,014,15.91,SPEAKER_01,9330,0.07264840182648402,-0.22617828657560818,340,120,False,False,False,False
HEB_007_Verse_009.wav,وَلَوْ جَازَ الْقَوْلُ، لَقُلْنَا: حَتَّى لاوِي، الَّذِي يَأْخُذُ نَسْلُهُ الْعُشُورَ، هُوَ أَيْضاً قَدْ أَدَّى الْعُشُورَ لِمَلْكِيصَادَقَ مِنْ خِلالِ إِبْرَاهِيمَ.,New Testament,Hebrews,007,009,12.65,SPEAKER_01,5527,0.07666666666666667,0.20224083551423497,340,290,False,False,False,False
HEB_010_Verse_029.wav,فَفِي ظَنِّكُمْ، كَمْ يَكُونُ أَشَدَّ كَثِيراً ذَلِكَ الْعِقَابُ الَّذِي يَسْتَحِقُّهُ مَنْ يَدُوسُ ابْنَ اللهِ، إِذْ يَعْتَبِرُ أَنَّ دَمَ الْعَهْدِ، الَّذِي يَتَقَدَّسُ بِهِ، هُوَ دَمٌ نَجِسٌ، وَبِذَلِكَ يُهِينُ رُوحَ النِّعْمَةِ؟,New Testament,Hebrews,010,029,17.14,SPEAKER_01,23361,0.07387931034482759,-0.09494135526928617,420,340,False,False,False,False
ISA_003_Verse_009.wav,مَلامِحُ وُجُوهِهِمْ تَشْهَدُ عَلَيْهِمْ، إِذْ يُجَاهِرُونَ بِخَطِيئَتِهِمْ كَسَدُومَ وَلا يَسْتُرُونَهَا، فَوَيْلٌ لَهُمْ لأَنَّهُمْ جَلَبُوا عَلَى أَنْفُسِهِمْ شَرّاً.,Old Testament,Isaiah,003,009,12.86,SPEAKER_01,25357,0.07609467455621302,0.1412562146519297,160,220,False,False,False,False
ISA_058_Verse_012.wav,وَيَبْنِي أَوْلادُكَ الْخَرَائِبَ الْقَدِيمَةَ وَيُقِيمُونَ أَسَاسَاتِهَا، وَيُسَمُّونَ بَعْدَ ذَلِكَ الشَّعْبَ الَّذِي بَنَى أَسْوَارَهُ وَرَمَّمَ أَحْيَاءَ مُدُنِهِ.,Old Testament,Isaiah,058,012,12.68,SPEAKER_01,18441,0.07592814371257485,0.12350103905501626,290,280,False,False,False,False
JDG_008_Verse_007.wav,فَقَالَ جِدْعُونُ: «حَسَناً! عِنْدَمَا يَنْصُرُنِي الرَّبُّ عَلَيْهِمَا سَأَدْرُسُ بالنَّوَارِجِ لَحْمَكُمْ مَعَ أَشْوَاكِ الْبَرِّيَّةِ».,Old Testament,Judges,008,007,10.19,SPEAKER_01,25601,0.07384057971014492,-0.09907073577770903,290,200,False,False,False,False
JER_005_Verse_002.wav,فَإِنَّهُمْ وَإِنْ قَالُوا: حَيٌّ هُوَ الرَّبُّ، فَإِنَّمَا يَحْلِفُونَ زُوراً.,Old Testament,Jeremiah,005,002,5.74,SPEAKER_01,2148,0.07265822784810126,-0.22513065638637889,230,200,False,False,False,False
JER_005_Verse_022.wav,أَلا تَخْشَوْنَنِي؟»، يَقُولُ الرَّبُّ، «أَلا تَرْتَعِدُونَ فِي حَضْرَتِي؟ قَدْ جَعَلْتُ الرَّمْلَ حَدّاً لِمِيَاهِ الْبَحْرِ، حَاجِزاً أَبَدِيًّا لَا يَتَخَطَّاهُ. تَتَلاطَمُ أَمْوَاجُهُ وَلَكِنَّهَا تَعْجَزُ عَنْ تَعَدِّيهِ، وَتَهْدِرُ وَلَكِنَّهَا لَا تَتَجَاوَزُهُ.,Old Testament,Jeremiah,005,022,19.91,SPEAKER_01,18831,0.07401486988847583,-0.08048827589534402,420,180,False,False,False,False
JER_017_Verse_010.wav,أَنَا الرَّبُّ أَفْحَصُ الْقُلُوبَ وَأَمْتَحِنُ الأَفْكَارَ، لأُجَازِيَ كُلَّ وَاحِدٍ حَسَبَ طُرُقِهِ، وَبِمُقْتَضَى أَفْعَالِهِ».,Old Testament,Jeremiah,017,010,9.54,SPEAKER_01,28045,0.07338461538461538,-0.14768471315774956,330,310,False,False,False,False
JER_022_Verse_008.wav,وَتَعْبُرُ فِي هَذِهِ الْمَدِينَةِ أُمَمٌ كَثِيرَةٌ، فَيَقُولُ كُلُّ وَاحِدٍ لِرَفِيقِهِ: لِمَاذَا صَنَعَ الرَّبُّ هَكَذَا بِهَذِهِ الْمَدِينَةِ الْعَظِيمَةِ؟,Old Testament,Jeremiah,022,008,11.63,SPEAKER_01,12598,0.07360759493670886,-0.12391109251518065,240,230,False,False,False,False
JHN_011_Verse_007.wav,وَبَعْدَ ذلِكَ قَالَ لِتَلامِيذِهِ: «لِنَرْجِعْ إِلَى الْيَهُودِيَّةِ!»,New Testament,John,011,007,5.39,SPEAKER_00,18336,0.07591549295774648,0.12215224162804092,240,330,False,False,False,False
JOS_003_Verse_010.wav,بِهَذَا تَعْرِفُونَ عَنْ يَقِينٍ أَنَّ اللهَ الْحَيَّ مَوْجُودٌ بَيْنَكُمْ، وَأَنَّهُ يَطْرُدُ مِنْ أَمَامِكُمُ الْكَنْعَانِيِّينَ وَالْحِثِّيِّينَ وَالْحِوِّيِّينَ وَالْفِرِزِّيِّينَ وَالْجِرْجَاشِيِّينَ وَالأَمُورِيِّينَ وَالْيَبُوسِيِّينَ.,Old Testament,Joshua,003,010,17.84,SPEAKER_01,13346,0.07371900826446282,-0.1120324329534363,180,300,False,False,False,False
JOS_013_Verse_018.wav,وَيَهْصَةَ وَقَدِيمُوتَ وَمَيْفَعَةَ,Old Testament,Joshua,013,018,2.7,SPEAKER_01,13590,0.07500000000000001,0.024544267829243762,160,150,False,False,False,False
LAM_003_Verse_047.wav,وَحَلَّ بِنَا الرُّعْبُ وَالْهَلاكُ وَالدَّمَارُ وَالسَّحْقُ.,Old Testament,Lamentations,003,047,4.66,SPEAKER_01,8036,0.07639344262295082,0.1731102506478423,230,280,False,False,False,False
LEV_022_Verse_019.wav,تَكُونُ مُحْرَقَةً لِلرِّضَى عَنْكُمْ، ثَوْراً أَوْ كَبْشاً أَوْ تَيْساً سَلِيماً.,Old Testament,Leviticus,022,019,6.24,SPEAKER_01,943,0.07609756097560975,0.14156395874374902,270,190,False,False,False,False
MAT_004_Verse_008.wav,ثُمَّ أَخَذَهُ إِبْلِيسُ أَيْضاً إِلَى قِمَّةِ جَبَلٍ عَالٍ جِدّاً، وَأَرَاهُ جَمِيعَ مَمَالِكِ الْعَالَمِ وَعَظَمَتَهَا،,New Testament,Matthew,004,008,9.04,SPEAKER_01,5345,0.07471074380165288,-0.006295632347492927,500,100,False,False,False,False
NUM_036_Verse_005.wav,فَأَوْصَى مُوسَى بَنِي إِسْرَائِيلَ بِمُقْتَضَى أَمْرِ الرَّبِّ قَائِلاً: «بِحَقٍّ نَطَقَ رُؤَسَاءُ سِبْطِ بَنِي يُوسُفَ.,Old Testament,Numbers,036,005,8.8,SPEAKER_01,3750,0.07272727272727274,-0.21776923355938116,240,300,False,False,False,False
PRO_025_Verse_018.wav,شَاهِدُ الزُّورِ ضِدَّ قَرِيبِهِ هُوَ مِثْلُ مِطْرَقَةٍ وَسَيْفٍ وَسَهْمٍ مَسْنُونٍ.,Old Testament,Proverbs,025,018,6.18,SPEAKER_00,18951,0.07357142857142857,-0.12776707590075081,440,410,False,False,False,False
PSA_022_Verse_025.wav,أَنْتَ تُلْهِمُنِي تَسْبِيحَكَ فِي وَسَطِ الْجَمَاعَةِ الْعَظِيمَةِ، فَأُوْفِي بِنُذُورِي أَمَامَ جَمِيعِ خَائِفِيهِ.,Old Testament,Psalms,022,025,8.56,SPEAKER_00,8956,0.07316239316239316,-0.17137758884908164,250,300,False,False,False,False
PSA_074_Verse_015.wav,فَجَّرْتَ نَبْعاً وَجَدْوَلاً، وَجَفَّفْتَ أَنْهَاراً دَائِمَةَ الْجَرَيَانِ.,Old Testament,Psalms,074,015,5.89,SPEAKER_00,5516,0.07649350649350649,0.18377885445605266,360,310,False,False,False,False
PSA_102_Verse_016.wav,لأَنَّ الرَّبَّ بَنَى صِهْيَوْنَ وَتَجَلَّى فِي مَجْدِهِ.,Old Testament,Psalms,102,016,4.37,SPEAKER_00,26609,0.07666666666666667,0.20224083551423497,310,280,False,False,False,False
PSA_114_Verse_001.wav,عِنْدَ خُرُوجِ بَنِي إِسْرَائِيلَ مِنْ مِصْرَ، وَآلِ يَعْقُوبَ مِنْ بَيْنِ شَعْبٍ غَرِيبِ اللِّسَانِ.,Old Testament,Psalms,114,001,7.44,SPEAKER_00,3468,0.07366336633663367,-0.11796486071020502,460,310,True,False,False,False
REV_003_Verse_002.wav,تَيَقَّظْ، وَمَا تَبَقَّى لَدَيْكَ أَنْعِشْهُ قَبْلَ أَنْ يَمُوتَ، لأَنِّي وَجَدْتُ أَعْمَالَكَ غَيْرَ كَامِلَةٍ فِي نَظَرِ إِلهِي.,New Testament,Revelation,003,002,9.52,SPEAKER_01,11456,0.07267175572519084,-0.22368834199024915,290,180,False,False,False,False
REV_006_Verse_012.wav,ثُمَّ نَظَرْتُ، فَرَأَيْتُ الْحَمَلَ يَفُكُّ الْخَتْمَ السَّادِسَ، وَإذَا الأَرْضُ قَدْ زُلْزِلَتْ زِلْزَالاً عَظِيماً، وَالشَّمْسُ اسْوَدَّتْ فَصَارَتْ كَخِرْقَةٍ مِنْ شَعْرٍ، وَصَارَ الْقَمَرُ أَحْمَرَ كَالدَّمِ،,New Testament,Revelation,006,012,15.82,SPEAKER_01,24193,0.07392523364485981,-0.09004510759378954,310,220,False,False,False,False
REV_017_Verse_006.wav,وَرَأَيْتُ الْمَرْأَةَ سَكْرَى لِكَثْرَةِ مَا شَرِبَتْ مِنْ دَمِ الْقِدِّيسِينَ، وَدَمِ شُهَدَاءِ يَسُوعَ الَّذِينَ قَتَلَتْهُمْ. فَتَمَلَّكَتْنِي الدَّهْشَةُ لِمَنْظَرِهَا،,New Testament,Revelation,017,006,12.76,SPEAKER_01,14247,0.07375722543352602,-0.10795779709193558,350,340,False,False,False,False
TIT_001_Verse_011.wav,هَؤُلاءِ يَجِبُ أَنْ تُسَدَّ أَفْوَاهُهُمْ: فَهُمْ يُخْرِبُونَ بُيُوتاً بِجُمْلَتِهَا، إِذْ يُعَلِّمُونَ تَعَالِيمَ يَجِبُ أَلّا تُعَلَّمَ، فِي سَبِيلِ مَكْسَبٍ خَسِيسٍ.,New Testament,Titus,001,011,12.44,SPEAKER_00,4194,0.0736094674556213,-0.12371144840498106,270,230,False,False,False,False
