filename,text,testament,book,chapter,verse,duration_seconds,speaker_id,row_idx,lens_ratio,lens_ratio_z,lead_silence_ms,trail_silence_ms,is_first_verse,heading_before,heading_after,is_verse_range
ECC_008_Verse_014.wav,"Kuna kitu kingine ambacho ni ubatili kinachotokea duniani: Watu waadilifu kupata yale yanayowastahili waovu, nao waovu kupata yale yanayowastahili waadilifu. Hili nalo pia, nasema ni ubatili.",Old Testament,Ecclesiastes,008,014,18.14,SPEAKER_04,23400,0.09497382198952879,0.20780584049808346,610,910,False,False,False,False
EXO_013_Verse_005.wav,"Bwana atakapokuleta katika nchi ya Wakanaani, Wahiti, Waamori, Wahivi na Wayebusi, nchi aliyowaapia baba zako kukupa, nchi itiririkayo maziwa na asali, utaiadhimisha sikukuu hii katika mwezi huu:",Old Testament,Exodus,013,005,17.74,SPEAKER_01,11667,0.09097435897435896,-0.06965253642819542,410,270,False,False,False,False
EZK_005_Verse_005.wav,“Hili ndilo Bwana Mwenyezi asemalo: Huu ndio Yerusalemu ambao nimeuweka katikati ya mataifa ukiwa umezungukwa na nchi pande zote.,Old Testament,Ezekiel,005,005,11.83,SPEAKER_03,9625,0.09170542635658915,-0.01893553553883485,540,370,False,False,False,False
EZK_021_Verse_024.wav,"“Kwa hiyo hili ndilo Bwana Mwenyezi asemalo: ‘Kwa sababu enyi watu mmekumbusha uovu wenu kwa kuasi waziwazi, mkidhihirisha dhambi zenu katika yale yote mfanyayo, kwa kuwa mmefanya jambo hili, mtachukuliwa mateka.",Old Testament,Ezekiel,021,024,19.5,SPEAKER_03,8342,0.09198113207547169,0.0001912474768579573,450,320,False,False,False,False
EZK_027_Verse_009.wav,Wazee wa Gebali pamoja na mafundi stadi walikuwa mafundi wako melini. Meli zote za baharini na mabaharia wao walikuja kwako ili kubadilishana bidhaa zako.,Old Testament,Ezekiel,027,009,14.32,SPEAKER_03,6670,0.09298701298701299,0.06997313670518582,500,480,False,False,False,False
EZK_044_Verse_005.wav,"Bwana akaniambia, “Mwanadamu, angalia kwa uangalifu, usikilize kwa bidii na uzingatie kila kitu ninachokuambia kuhusu masharti yote yanayohusu Hekalu la Bwana . Uwe mwangalifu kuhusu wale wanaoruhusiwa hekaluni na wale wasioruhusiwa kuingia mahali patakatifu.",Old Testament,Ezekiel,044,005,24.36,SPEAKER_03,21025,0.09405405405405405,0.14399794489867399,590,510,False,False,False,False
EZK_045_Verse_023.wav,Kila siku wakati wa hizo siku saba za sikukuu atatoa mafahali saba na kondoo dume saba wasio na dosari kuwa sadaka ya kuteketezwa kwa Bwana na beberu kwa ajili ya sadaka ya dhambi.,Old Testament,Ezekiel,045,023,15.96,SPEAKER_03,3830,0.08866666666666667,-0.22974616892560015,520,310,False,False,False,False
EZK_046_Verse_020.wav,"Akaniambia, “Mahali hapa ndipo makuhani watakapotokosea sadaka ya hatia na sadaka ya dhambi na kuoka sadaka ya nafaka, kuepuka kuzileta katika ukumbi wa nje na kushirikisha utakatifu kwa watu.”",Old Testament,Ezekiel,046,020,17.26,SPEAKER_03,1759,0.08943005181347151,-0.17678715842876094,230,570,False,False,False,False
GAL_001_Verse_005.wav,Utukufu una yeye milele na milele. Amen.,New Testament,Galatians,001,005,3.8,SPEAKER_06,26345,0.095,0.20962191137283623,350,240,False,False,True,False
GAL_005_Verse_025.wav,"Kwa kuwa tunaishi kwa Roho, basi, tuenende kwa Roho.",New Testament,Galatians,005,025,4.92,SPEAKER_06,1732,0.09461538461538462,0.18293963928993512,610,560,False,False,False,False
GEN_009_Verse_005.wav,Hakika damu ya uhai wenu nitaidai. Nitaidai kutoka kwa kila mnyama. Kutoka kwa kila mwanadamu pia nitaidai kwa ajili ya uhai wa mtu mwenzake.,Old Testament,Genesis,009,005,12.66,SPEAKER_01,12658,0.08978723404255319,-0.1520080315379712,310,760,False,False,False,False
GEN_028_Verse_012.wav,"Akaota ndoto ambayo aliona ngazi imesimamishwa juu ya ardhi, ncha yake ikiwa imefika mbinguni na malaika wa Mungu wakawa wakipanda na kushuka juu yake.",Old Testament,Genesis,028,012,14.0,SPEAKER_01,28173,0.09271523178807947,0.05111861297308656,800,700,False,False,False,False
GEN_041_Verse_039.wav,"Ndipo Farao akamwambia Yosefu, “Maadamu Mungu amekufunulia yote haya, hakuna mwingine yeyote mwenye akili na hekima kama wewe.",Old Testament,Genesis,041,039,11.88,SPEAKER_01,21651,0.09428571428571429,0.1600691203617347,830,760,False,False,False,False
HAG_002_Verse_018.wav,"‘Tangu leo na kuendelea, kuanzia siku hii ya ishirini na nne ya mwezi wa tisa, tafakarini siku ambayo msingi wa Hekalu la Bwana uliwekwa. Tafakarini:",Old Testament,Haggai,002,018,13.98,SPEAKER_02,20846,0.0938255033557047,0.12814248991162894,430,800,False,False,False,False
ISA_040_Verse_015.wav,"Hakika mataifa ni kama tone ndani ya ndoo, ni kama vumbi jembamba juu ya mizani, huvipima visiwa kana kwamba vilikuwa vumbi laini.",Old Testament,Isaiah,040,015,12.16,SPEAKER_03,13541,0.09353846153846154,0.10822927745781259,290,390,False,False,False,False
ISA_046_Verse_002.wav,"Vinyago pamoja na wale wanaovibeba wanainama chini; hiyo miungu haiwezi kuwaokoa watu, wote wanakwenda utumwani pamoja.",Old Testament,Isaiah,046,002,11.2,SPEAKER_03,9294,0.09411764705882353,0.14840964012382785,260,540,False,False,False,False
JER_015_Verse_016.wav,"Maneno yako yalipokuja, niliyala; yakawa shangwe yangu na furaha ya moyo wangu, kwa kuwa nimeitwa kwa jina lako, Ee Bwana Mungu Mwenye Nguvu Zote.",Old Testament,Jeremiah,015,016,13.82,SPEAKER_03,27251,0.09465753424657534,0.18586372390176006,520,670,False,False,False,False
JHN_006_Verse_025.wav,"Walipomkuta Yesu ngʼambo ya bahari wakamuuliza, “Rabi, umefika lini huku?”",New Testament,John,006,025,6.8,SPEAKER_01,22873,0.09189189189189188,-0.005999692756553702,430,420,False,True,False,False
JHN_011_Verse_048.wav,"Kama tukimwacha aendelee hivi, kila mtu atamwamini, nao Warumi watakuja na kupaharibu mahali petu patakatifu na taifa letu.”",New Testament,John,011,048,11.48,SPEAKER_01,4017,0.09258064516129033,0.041781812786846534,340,530,False,False,False,False
JOB_030_Verse_030.wav,Ngozi yangu imekuwa nyeusi nayo inachunika; mifupa yangu inaungua kwa homa.,Old Testament,Job,030,030,7.09,SPEAKER_04,7098,0.09453333333333333,0.1772474212455827,460,450,False,False,False,False
JOS_023_Verse_009.wav,"“ Bwana amewafukuza mbele yenu mataifa makubwa na yenye nguvu, mpaka siku ya leo hakuna yeyote aliyeweza kusimama mbele yenu.",Old Testament,Joshua,023,009,11.64,SPEAKER_05,26240,0.09312000000000001,0.07919896543161659,750,440,False,False,False,False
JOS_023_Verse_013.wav,"basi mwe na hakika kuwa Bwana Mungu wenu hatawafukuza tena mataifa hayo mbele yenu. Badala yake, watakuwa tanzi na mitego kwenu, mijeledi migongoni mwenu, na miiba machoni mwenu, mpaka mwangamie kutoka nchi hii nzuri, ambayo Bwana Mungu wenu amewapa.",Old Testament,Joshua,023,013,22.72,SPEAKER_05,23120,0.09087999999999999,-0.07619858717920026,230,610,False,False,False,False
LUK_012_Verse_017.wav,"Akawaza moyoni mwake, ‘Nifanye nini? Sina mahali pa kuhifadhi mavuno yangu.’",New Testament,Luke,012,017,6.86,SPEAKER_01,11172,0.09026315789473685,-0.11899133427973359,240,420,False,False,False,False
LUK_022_Verse_014.wav,"Wakati ulipowadia, Yesu akaketi mezani pamoja na wale mitume wake.",New Testament,Luke,022,014,6.2,SPEAKER_01,1614,0.09393939393939395,0.13604352471998848,700,240,False,True,False,False
MAT_010_Verse_023.wav,"Wakiwatesa katika mji mmoja, kimbilieni mji mwingine. Amin, amin nawaambia, hamtamaliza miji yote ya Israeli kabla Mwana wa Adamu kuja.",New Testament,Matthew,010,023,12.6,SPEAKER_01,12603,0.09333333333333334,0.09399873234693207,630,1000,False,False,False,False
MAT_011_Verse_012.wav,"Tangu siku za Yohana Mbatizaji hadi sasa, Ufalme wa Mbinguni hupatikana kwa nguvu, nao wenye nguvu wanauteka.",New Testament,Matthew,011,012,9.68,SPEAKER_01,22359,0.08880733944954128,-0.21998714831057045,340,330,False,False,False,False
MAT_012_Verse_027.wav,"Nami kama natoa pepo wachafu kwa nguvu za Beelzebuli, watu wenu je, wao hutoa pepo wachafu kwa uwezo wa nani? Hivyo basi, wao ndio watakaowahukumu.",New Testament,Matthew,012,027,13.29,SPEAKER_01,2708,0.09040816326530611,-0.10893174512710532,380,400,False,False,False,False
MAT_014_Verse_030.wav,"Lakini alipoona upepo mkali aliingiwa na hofu, naye akaanza kuzama, huku akipiga kelele, “Bwana, niokoe!”",New Testament,Matthew,014,030,9.48,SPEAKER_01,967,0.09028571428571429,-0.11742650930043602,500,630,False,False,False,False
NUM_016_Verse_016.wav,"Mose akamwambia Kora, “Wewe na wafuasi wako wote kesho mtatokea mbele za Bwana : yaani wewe na hao wenzako, pamoja na Aroni.",Old Testament,Numbers,016,016,11.18,SPEAKER_01,17536,0.09016129032258065,-0.1260582857991441,480,450,False,False,False,False
NUM_025_Verse_015.wav,"Jina la mwanamke wa Kimidiani aliyeuawa ni Kozbi binti wa Suri, aliyekuwa mkuu wa kabila la jamaa ya Wamidiani.",Old Testament,Numbers,025,015,10.1,SPEAKER_01,3355,0.09099099099099099,-0.0684987084462311,300,490,False,False,False,False
NUM_027_Verse_012.wav,"Kisha Bwana akamwambia Mose, “Panda juu ya mlima huu katika kilele cha Abarimu uione nchi ambayo nimewapa Waisraeli.",Old Testament,Numbers,027,012,10.78,SPEAKER_01,747,0.09293103448275862,0.06608968913378242,620,510,False,True,False,False
PRO_005_Verse_004.wav,"lakini mwisho wake ni mchungu kama nyongo, mkali kama upanga ukatao kuwili.",Old Testament,Proverbs,005,004,6.94,SPEAKER_04,751,0.09253333333333334,0.0384996064144983,380,360,False,False,False,False
PRO_025_Verse_022.wav,"Kwa kufanya hivyo, unaweka makaa ya moto yanayowaka kichwani pake, naye Bwana atakupa thawabu.",Old Testament,Proverbs,025,022,8.75,SPEAKER_04,5598,0.09308510638297872,0.07677825887498826,310,320,False,False,False,False
TIT_003_Verse_014.wav,"Watu wetu hawana budi kujifunza kutenda mema, ili waweze kuyakimu mahitaji ya kila siku, wasije wakaishi maisha yasiyokuwa na matunda.",New Testament,Titus,003,014,12.08,SPEAKER_06,28177,0.09014925373134329,-0.1268933111652433,700,540,False,False,False,False
ZEP_001_Verse_006.wav,"wale wanaoacha kumfuata Bwana , wala hawamtafuti Bwana wala kutaka shauri lake.",Old Testament,Zephaniah,001,006,7.56,SPEAKER_02,24555,0.09569620253164557,0.2579202013456822,580,230,False,False,False,False
ZEP_002_Verse_010.wav,"Hiki ndicho watarudishiwa kwa ajili ya kiburi chao, kwa kutukana na kudhihaki watu wa Bwana Mwenye Nguvu Zote.",Old Testament,Zephaniah,002,010,9.73,SPEAKER_02,11078,0.08845454545454545,-0.24446184625617026,590,740,False,False,False,False
